pincode,city,state,global_cargo_region,is_oda,deliverable,safexpress_is_oda,bluedart_region
497220,Ramanujganj,Chhattisgarh,,0,1,,
845414,Chakia,Bihar,,0,1,,
532222,Palasa,Andhra Pradesh,,0,1,,
752064,Kalapathar,Orissa,,1,1,,
686661,Muvattupuzha,Kerala,,1,1,,
855120,Bahadurganj,Bihar,,,0,,
201016,Ghaziabad,Uttar Pradesh,,0,1,0,
415634,Shringartali,Maharashtra,,0,1,,
328028,Dholpur,Rajasthan,,0,1,,
841219,Dighwara,Bihar,,1,1,,
530025,Visakhapatnam,Andhra Pradesh,,0,1,0,
518468,Dhone,Andhra Pradesh,,0,1,,
700088,Kolkata,West Bengal,,0,1,0,
686142,Kottayam,Kerala,,0,1,,
410402,Lonavala,Maharashtra,,1,1,,
441209,Kurkheda,Maharashtra,,0,1,,
816124,Madhupur,Jharkhand,,,0,,
600040,Chennai,Tamil Nadu,,0,1,0,
754287,Salipur,Orissa,,,0,0,
803211,Bakhtiarpur,Bihar,,1,1,,
732138,Malda,West Bengal,,1,1,,
382435,Ahmedabad,Gujarat,,0,1,0,
828203,Chirkunda,Jharkhand,,1,1,,
176318,Chamba,Himachal Pradesh,,1,1,,
793120,Mairang,Meghalaya,,0,1,,
314021,Salumbar,Rajasthan,,0,1,,
764028,Tikiri,Orissa,,0,1,,
442401,Chandrapur,Maharashtra,,0,1,0,
679327,Pandikkad,Kerala,,0,1,,
411012,Pune,Maharashtra,,0,1,0,
246735,Chandpur,Uttar Pradesh,,0,1,,
146002,Hoshiarpur,Punjab,,1,1,0,
249203,Rishikesh,Uttarakhand,,1,1,,
201007,Ghaziabad,Uttar Pradesh,,0,1,0,
457331,Jaora,Madhya Pradesh,,0,1,,
682041,Aluva,Kerala,,0,1,0,
455459,Khategaon,Madhya Pradesh,,1,1,,
783320,Dhubri,Assam,,1,1,0,
391101,Vadodara,Gujarat,,0,1,0,
577533,Hosadurga,Karnataka,,0,1,,
176315,Bharmour,Himachal Pradesh,,1,1,,
441226,Saoli,Maharashtra,,0,1,,
689124,Tiruvalla,Kerala,,0,1,,
411045,Pune,Maharashtra,,0,1,0,
383316,Modasa,Gujarat,,1,1,,
742140,Khargram,West Bengal,,0,1,,
743441,Taki,West Bengal,,0,1,0,
600063,Chennai,Tamil Nadu,,0,1,0,
394650,Songadh,Gujarat,,1,1,,
382410,Ahmedabad,Gujarat,,0,1,0,
829301,Peterbar,Jharkhand,,1,1,,
626124,Sivakasi,Tamil Nadu,,0,1,,
246729,Chandpur,Uttar Pradesh,,0,1,,
690573,Kollam,Kerala,,1,1,,
191104,Srinagar,Jammu & Kashmir,,1,1,,
686004,Kottayam,Kerala,,0,1,,
534225,Tanuku,Andhra Pradesh,,1,1,,
221407,Bhadohi,Uttar Pradesh,,0,1,0,
590006,Belgaum,Karnataka,,0,1,0,
121014,Faridabad,Haryana,,0,1,0,
496661,Raigarh,Chhattisgarh,,1,1,,
332002,Sikar,Rajasthan,,0,1,,
403721,Goa,Goa,,0,1,0,
532127,Rajam,Andhra Pradesh,,1,1,,
689517,Pathanamthitta,Kerala,,1,1,,
496111,Raigarh,Chhattisgarh,,0,1,,
614207,Kumbakonam,Tamil Nadu,,0,1,,
768006,Sambalpur,Orissa,,0,1,0,
410303,Greater Thane,Maharashtra,,0,1,0,
273213,Sikriganj,Uttar Pradesh,,1,1,,
502302,Jogipet,Telangana,,0,1,,
521261,Vuyyuru,Andhra Pradesh,,0,1,,
797113,Dimapur,Nagaland,,1,1,,
209652,Chhibramau,Uttar Pradesh,,1,1,,
628151,Tiruchendur,Tamil Nadu,,0,1,,
455227,Chapda,Madhya Pradesh,,0,1,,
523303,Addanki,Andhra Pradesh,,1,1,,
483110,ShahpuraMP,Madhya Pradesh,,0,1,,
841287,Siwan,Bihar,,1,1,,
191103,Srinagar,Jammu & Kashmir,,0,1,,
786008,Dibrugarh,Assam,,0,1,,
756166,Bhadrak,Orissa,,1,1,,
743144,Kolkata,West Bengal,,0,1,,
306706,Falna,Rajasthan,,0,1,,
670012,Kannur,Kerala,,0,1,,
425304,Bhusawal,Maharashtra,,1,1,,
600038,Chennai,Tamil Nadu,,0,1,0,
759028,Kamakhyanagar,Orissa,,1,1,,
814150,Madhupur,Jharkhand,,0,1,,
416522,Malvan,Maharashtra,,0,1,,
142047,Dharamkot,Punjab,,1,1,,
360001,Rajkot,Gujarat,,0,1,0,
799260,Dharmanagar,Tripura,,1,1,,
516003,Cuddapah,Andhra Pradesh,,0,1,,
796161,Saitual,Mizoram,,0,1,,
521343,Kaikaluru,Andhra Pradesh,,1,1,,
173028,Paonta Sahib,Himachal Pradesh,,0,1,,
581126,Mundgod,Karnataka,,0,1,,
754029,Athagarh,Orissa,,1,1,,
384550,Vijapur,Gujarat,,0,1,0,
425424,Shahada,Maharashtra,,1,1,,
625111,Madurai,Tamil Nadu,,0,1,0,
712154,Bandel,West Bengal,,0,1,0,
683514,Aluva,Kerala,,1,1,,
285122,Orai,Uttar Pradesh,,1,1,,
670142,Kannur,Kerala,,1,1,,
363530,Chotila,Gujarat,,1,1,,
804432,Jehanabad,Bihar,,0,1,,
627803,Tenkasi,Tamil Nadu,,1,1,,
741503,Hanskhali,West Bengal,,1,1,,
625023,Madurai,Tamil Nadu,,0,1,0,
441803,Brahmapuri,Maharashtra,,0,1,,
505524,Choppadandi,Telangana,,0,1,,
835238,Ranchi,Jharkhand,,0,1,0,
680569,Thrissur,Kerala,,0,1,,
383320,Modasa,Gujarat,,0,1,,
736134,Cooch Behar,West Bengal,,1,1,,
206301,Mainpuri,Uttar Pradesh,,0,1,,
845425,Motihari,Bihar,,0,1,,
679344,Nilambur,Kerala,,0,1,,
416707,Ratnagiri,Maharashtra,,0,1,,
841236,Siwan,Bihar,,1,1,,
176128,Baijnath,Himachal Pradesh,,0,1,,
560037,Bangalore,Karnataka,,0,1,0,
628215,Tiruchendur,Tamil Nadu,,1,1,,
524313,Nellore,Andhra Pradesh,,0,1,,
563136,Mulbagal,Karnataka,,0,1,,
783371,Chapar,Assam,,1,1,,
741160,Nazirpur,West Bengal,,1,1,,
403114,Goa,Goa,,0,1,,
322235,Karauli,Rajasthan,,1,1,,
691562,Kollam,Kerala,,0,1,0,
577415,Thirthahalli,Karnataka,,0,1,,
581356,Haliyal,Karnataka,,0,1,,
673576,Kalpetta,Kerala,,1,1,,
389230,Lunawada,Gujarat,,1,1,,
487770,Gadarwara,Madhya Pradesh,,1,1,,
591244,Chikodi,Karnataka,,0,1,,
509215,Tadoor,Telangana,,1,1,,
799277,Kailashahar,Tripura,,0,1,,
690539,Kollam,Kerala,,1,1,,
182201,Doda,Jammu & Kashmir,,0,1,,
796701,Lunglei,Mizoram,,1,1,,
141308,Jalandhar,Punjab,,1,1,,
490026,Durg,Chhattisgarh,,0,1,,
629708,Nagercoil,Tamil Nadu,,0,1,,
232115,Chandauli,Uttar Pradesh,,0,1,,
444125,Akot,Maharashtra,,1,1,0,
630104,Karaikudi,Tamil Nadu,,0,1,,
272202,Naugarh,Uttar Pradesh,,1,1,,
311023,Bijainagar,Rajasthan,,0,1,,
271607,Balrampur,Uttar Pradesh,,1,1,,
638503,Sathyamangalam,Tamil Nadu,,0,1,,
343049,Bhinmal,Rajasthan,,0,1,,
206303,Kishni,Uttar Pradesh,,0,1,,
785604,Golaghat,Assam,,0,1,,
680584,Chiramanangad,Kerala,,1,1,,
415004,Satara,Maharashtra,,0,1,0,
517129,Palamaner,Andhra Pradesh,,0,1,,
506012,Warangal,Telangana,,0,1,,
532425,Narasannapeta,Andhra Pradesh,,0,1,,
244922,Shahabad-UP,Uttar Pradesh,,1,1,,
847232,Khutauna,Bihar,,1,1,,
271603,Itia Thok,Uttar Pradesh,,1,1,,
484552,Pali Birsinghpur,Madhya Pradesh,,1,1,,
783385,Bongaigaon,Assam,,0,1,,
521256,Vijayawada,Andhra Pradesh,,0,1,0,
262309,Tanakpur,Uttarakhand,,1,1,,
535578,Salur,Andhra Pradesh,,1,1,,
306107,Beawar,Rajasthan,,1,1,,
824220,Barachatti,Bihar,,0,1,,
500101,Hyderabad,Telangana,,0,1,0,
768201,Jharsuguda,Orissa,,0,1,,
676503,Malappuram,Kerala,,1,1,,
637020,Namakkal,Tamil Nadu,,1,1,,
686501,Kottayam,Kerala,,0,1,,
695507,Thiruvananthapuram,Kerala,,1,1,,
752093,Daspalla,Orissa,,1,1,,
629601,Nagercoil,Tamil Nadu,,0,1,,
574160,Mangalore,Karnataka,,1,1,0,
362640,Manavadar,Gujarat,,0,1,,
423202,Malegaon,Maharashtra,,1,1,,
756140,Bhadrak,Orissa,,0,1,,
685553,Nedumkandam,Kerala,,1,1,,
145029,Pathankot,Punjab,,0,1,,
325601,Baran,Rajasthan,,0,1,,
177106,Ghati Billan,Himachal Pradesh,,0,1,,
608305,Chidambaram,Tamil Nadu,,0,1,,
612107,Kumbakonam,Tamil Nadu,,0,1,,
799266,Kailashahar,Tripura,,1,1,,
506112,Gudur-TS,Telangana,,0,1,,
829105,Patratu,Jharkhand,,0,1,,
670008,Kannur,Kerala,,0,1,,
831003,Jamshedpur,Jharkhand,,0,1,0,
410302,Lonavala,Maharashtra,,0,1,,
249155,Ghansali,Uttarakhand,,0,1,,
487551,Gadarwara,Madhya Pradesh,,0,1,,
678001,Palakkad,Kerala,,0,1,,
721669,Panskura,West Bengal,,0,1,,
625530,Cumbum,Tamil Nadu,,1,1,,
361320,Bhatiya,Gujarat,,1,1,,
360570,Kutiyana,Gujarat,,0,1,,
276128,Azamgarh,Uttar Pradesh,,1,1,,
143006,Amritsar,Punjab,,0,1,0,
321302,Bayana,Rajasthan,,1,1,,
754106,Jagatsinghpur,Orissa,,1,1,,
680002,Thrissur,Kerala,,0,1,0,
631206,Sholinghur,Tamil Nadu,,0,1,,
452016,Indore,Madhya Pradesh,,0,1,0,
302024,Jaipur,Rajasthan,,0,1,0,
560116,Bangalore,Karnataka,,0,1,0,
440036,Nagpur,Maharashtra,,0,1,,
147002,Patiala,Punjab,,0,1,,
686635,Kottayam,Kerala,,1,1,,
673574,Thamarassery,Kerala,,0,1,,
225401,Dariyabad,Uttar Pradesh,,1,1,,
523155,Chirala,Andhra Pradesh,,1,1,,
517581,Puttur-AP,Andhra Pradesh,,1,1,,
382210,Ahmedabad,Gujarat,,0,1,0,
335702,Srivijaynagar,Rajasthan,,0,1,,
140119,Rupnagar,Punjab,,1,1,,
603110,Thiruporur,Tamil Nadu,,0,1,,
571439,Hanur,Karnataka,,0,1,,
222126,Badlapur,Uttar Pradesh,,1,1,,
788007,Silchar,Assam,,0,1,,
683515,Aluva,Kerala,,1,1,,
574326,Puttur,Karnataka,,1,1,,
606201,Chinnasalem,Tamil Nadu,,1,1,,
577429,Soraba,Karnataka,,0,1,,
534311,Jangareddygudem,Andhra Pradesh,,0,1,,
781030,Guwahati,Assam,,0,1,0,
847240,Benipatti,Bihar,,0,1,,
761125,Bhanjanagar,Orissa,,1,1,,
500052,Hyderabad,Telangana,,0,1,0,
227105,Lucknow,Uttar Pradesh,,0,1,0,
743442,Taki,West Bengal,,1,1,,
721458,Contai,West Bengal,,1,1,,
712153,Bandel,West Bengal,,0,1,0,
523165,Chirala,Andhra Pradesh,,1,1,,
313702,Jhadol,Rajasthan,,0,1,,
577543,Challakere,Karnataka,,1,1,,
734223,Kurseong,West Bengal,,1,1,,
781014,Guwahati,Assam,,0,1,0,
521332,Pamarru,Andhra Pradesh,,1,1,0,
322236,Karauli,Rajasthan,,1,1,,
503225,Armoor,Telangana,,1,1,,
454365,Kukshi,Madhya Pradesh,,0,1,0,
847119,Bharwara,Bihar,,,0,,
752102,Bhubaneshwar,Orissa,,1,1,,
483119,Narsinghpur,Madhya Pradesh,,1,1,,
845101,Bagaha,Bihar,,1,1,,
193502,Bandipora,Jammu & Kashmir,,0,1,,
695581,Thiruvananthapuram,Kerala,,0,1,0,
388130,Anand,Gujarat,,0,1,,
276305,Shahganj,Uttar Pradesh,,0,1,,
570003,Mysore,Karnataka,,0,1,0,
673618,Koyilandy,Kerala,,0,1,0,
400210,Navi mumbai,Maharashtra,,0,1,,
711310,Howrah,West Bengal,,0,1,,
742212,Farakka,West Bengal,,1,1,,
360311,Gondal,Gujarat,,1,1,0,
523327,Yerragonda Palem,Andhra Pradesh,,0,1,,
627009,Tirunelveli,Tamil Nadu,,0,1,,
246166,Pauri,Uttarakhand,,1,1,,
614712,Thiruthuraipoondi,Tamil Nadu,,1,1,,
691603,Kollam,Kerala,,1,1,,
457778,Jhabua,Madhya Pradesh,,1,1,,
639001,Karur,Tamil Nadu,,0,1,0,
700117,Kolkata,West Bengal,,0,1,0,
370465,Mandvi,Gujarat,,0,1,,
229404,Unchahar,Uttar Pradesh,,1,1,,
585216,Shorapur,Karnataka,,0,1,,
229411,Lal Gopalganj,Uttar Pradesh,,1,1,,
334002,Bikaner,Rajasthan,,0,1,,
752119,Astaranga,Orissa,,0,1,,
735206,Chalsa,West Bengal,,1,1,,
175026,Sarkaghat,Himachal Pradesh,,0,1,,
133302,Pinjore,Haryana,,1,1,0,
712122,Kamarpukur,West Bengal,,1,1,,
743702,Kolkata,West Bengal,,0,1,,
824302,Aurangabad-BR,Bihar,,0,1,,
636307,Salem,Tamil Nadu,,0,1,0,
825401,Chatra,Jharkhand,,1,1,,
682316,Muvattupuzha,Kerala,,1,1,0,
799254,Dharmanagar,Tripura,,1,1,,
496109,Raigarh,Chhattisgarh,,0,1,,
757045,Rairangpur,Orissa,,0,1,,
682033,Aluva,Kerala,,0,1,0,
828131,Dhanbad,Jharkhand,,0,1,0,
586102,Bijapur,Karnataka,,0,1,,
458336,Mandsaur,Madhya Pradesh,,0,1,,
416526,Gadhinglaj,Maharashtra,,1,1,,
325205,Baran,Rajasthan,,1,1,,
782425,Chaparmukh,Assam,,1,1,,
670679,Thalassery,Kerala,,0,1,0,
711402,Dankuni,West Bengal,,0,1,,
743272,Kolkata,West Bengal,,1,1,,
754118,Balikuda,Orissa,,0,1,0,
444705,Daryapur,Maharashtra,,0,1,,
140408,Sirhind-Fategarh,Punjab,,0,1,,
795159,Noney,Manipur,,0,1,,
322204,Nadoti,Rajasthan,,0,1,,
787035,Gogamukh,Assam,,0,1,,
600077,Chennai,Tamil Nadu,,0,1,0,
605104,Pondicherry,Pondicherry,,0,1,0,
793126,Riangdo,Meghalaya,,0,1,,
523186,Addanki,Andhra Pradesh,,0,1,,
814152,Deoghar,Jharkhand,,0,1,,
723161,Raghunathpur,West Bengal,,1,1,,
632004,Vellore,Tamil Nadu,,0,1,,
470229,Rehli,Madhya Pradesh,,1,1,,
814131,Banka,Bihar,,0,1,,
678503,Palakkad,Kerala,,0,1,,
761106,Digapahandi,Orissa,,1,1,,
147202,Mandi Gobindgarh,Punjab,,1,1,,
227207,Lucknow,Uttar Pradesh,,0,1,0,
244601,Thakurdwara,Uttar Pradesh,,0,1,,
721122,Midnapore,West Bengal,,1,1,,
581109,Hirekerur,Karnataka,,0,1,,
604210,Gingee,Tamil Nadu,,0,1,,
143205,Tarsikka,Punjab,,1,1,,
246768,Najibabad,Uttar Pradesh,,0,1,,
360579,Porbandar,Gujarat,,0,1,,
682320,Aluva,Kerala,,1,1,0,
125055,Sirsa,Haryana,,1,1,,
636806,Palacode,Tamil Nadu,,0,1,,
815359,Kundahit,Jharkhand,,0,1,,
700127,Kolkata,West Bengal,,0,1,,
530027,Visakhapatnam,Andhra Pradesh,,0,1,0,
518674,Nandyal,Andhra Pradesh,,0,1,,
383350,Modasa,Gujarat,,1,1,,
176084,Dheera,Himachal Pradesh,,0,1,,
396409,Bilimora,Gujarat,,1,1,,
524403,Vidyanagar,Andhra Pradesh,,0,1,,
226101,Malihabad,Uttar Pradesh,,0,1,0,
388350,Vadodara,Gujarat,,0,1,,
205001,Mainpuri,Uttar Pradesh,,1,1,,
741250,Kalyani,West Bengal,,0,1,,
505215,Karim Nagar,Telangana,,1,1,,
581197,Hangal,Karnataka,,0,1,0,
690518,Kollam,Kerala,,1,1,,
507123,Yellandu,Telangana,,1,1,,
247340,Saharanpur,Uttar Pradesh,,1,1,,
422113,Sinnar,Maharashtra,,0,1,,
624051,Dindigul,Tamil Nadu,,0,1,,
484120,Shahdol,Madhya Pradesh,,1,1,,
473443,Mungaoli,Madhya Pradesh,,1,1,,
500059,Hyderabad,Telangana,,0,1,0,
458660,Mandsaur,Madhya Pradesh,,0,1,,
245206,Meerut,Uttar Pradesh,,0,1,0,
671545,Poinachi,Kerala,,1,1,,
585105,Gulbarga,Karnataka,,1,1,,
604206,Tindivanam,Tamil Nadu,,0,1,,
175027,Sundar Nagar,Himachal Pradesh,,1,1,,
621117,Perambalur,Tamil Nadu,,1,1,,
444203,Shegaon,Maharashtra,,0,1,,
416412,Jath,Maharashtra,,0,1,,
560050,Bangalore,Karnataka,,0,1,0,
700148,Kolkata,West Bengal,,0,1,,
833216,Seraikella,Jharkhand,,0,1,,
388355,Anand,Gujarat,,0,1,,
785632,Jorhat,Assam,,0,1,,
627758,Sankarankovil,Tamil Nadu,,0,1,,
824206,Imamganj,Bihar,,0,1,,
689722,Pathanamthitta,Kerala,,1,1,0,
390008,Vadodara,Gujarat,,0,1,0,
788162,Lalapur,Assam,,1,1,,
843125,Sahebganj-BH,Bihar,,1,1,,
802220,Bikramganj,Bihar,,0,1,,
201315,Noida,Uttar Pradesh,,0,1,0,
620120,Tiruchi,Tamil Nadu,,0,1,,
532212,Tekkali,Andhra Pradesh,,0,1,,
224223,Ayodhya,Uttar Pradesh,,1,1,0,
577180,Kadur,Karnataka,,0,1,,
312205,Fatehnagar,Rajasthan,,1,1,,
591236,Chikodi,Karnataka,,1,1,,
636815,Madurai,Tamil Nadu,,0,1,0,
462007,Bhopal,Madhya Pradesh,,0,1,0,
181145,Jammu,Jammu & Kashmir,,0,1,0,
341021,Nagaur,Rajasthan,,1,1,,
522113,Chirala,Andhra Pradesh,,1,1,,
421300,Greater Thane,Maharashtra,,0,1,0,
723214,Jhalda,West Bengal,,0,1,,
680502,Thrissur,Kerala,,1,1,,
835102,Muri,Jharkhand,,1,1,,
785654,Sivasagar,Assam,,1,1,,
387240,Anand,Gujarat,,0,1,,
365640,Visavadar,Gujarat,,0,1,,
843118,Dholi,Bihar,,0,1,,
535216,Bhogapuram,Andhra Pradesh,,0,1,,
232327,Gahmar,Uttar Pradesh,,1,1,,
679502,Cherpulassery,Kerala,,0,1,,
785612,Bokakhat,Assam,,1,1,,
396145,Vapi,Gujarat,,1,1,0,
402601,Shrigonda,Maharashtra,,1,1,,
393135,Ankleshwar,Gujarat,,1,1,,
641663,Tirupur,Tamil Nadu,,0,1,0,
325218,Kawai,Rajasthan,,0,1,,
689110,Tiruvalla,Kerala,,0,1,,
802159,Piro,Bihar,,1,1,,
122413,Gurgaon,Haryana,,0,1,0,
721453,Contai,West Bengal,,1,1,,
244714,Kashipur,Uttarakhand,,0,1,,
574231,Bantwal,Karnataka,,1,1,,
502115,Medak,Telangana,,1,1,0,
424304,Sakri,Maharashtra,,1,1,,
713141,Bardhaman,West Bengal,,1,1,,
403104,Goa,Goa,,0,1,,
581323,Kumta,Karnataka,,0,1,,
691334,Kollam,Kerala,,0,1,,
673025,Kozhikode,Kerala,,0,1,0,
591232,Athani,Karnataka,,1,1,,
627809,Tenkasi,Tamil Nadu,,1,1,,
689661,Pathanamthitta,Kerala,,0,1,,
846003,Darbhanga,Bihar,,0,1,,
175123,Banjar,Himachal Pradesh,,0,1,,
122232,Gurgaon,Haryana,,0,1,,
609805,Mayiladuthurai,Tamil Nadu,,1,1,,
813103,Banka,Bihar,,1,1,,
201307,Noida,Uttar Pradesh,,0,1,0,
456222,Badnagar,Madhya Pradesh,,1,1,,
273011,Gorakhpur,Uttar Pradesh,,0,1,0,
629003,Nagercoil,Tamil Nadu,,0,1,,
361310,Khambhalia,Gujarat,,1,1,,
127114,Bhiwani,Haryana,,1,1,0,
416303,Tasgaon,Maharashtra,,1,1,,
534331,Tanuku,Andhra Pradesh,,1,1,,
481115,Balaghat,Madhya Pradesh,,0,1,,
272201,Naugarh,Uttar Pradesh,,0,1,,
736101,Cooch Behar,West Bengal,,1,1,,
382404,Ahmedabad,Gujarat,,1,1,0,
273303,Maharajganj,Uttar Pradesh,,1,1,,
712701,Dankuni,West Bengal,,1,1,,
741404,Krishnanagar,West Bengal,,0,1,,
360545,Porbandar,Gujarat,,1,1,,
140502,Chandigarh,Chandigarh,,1,1,0,
175105,Jari,Himachal Pradesh,,0,1,,
302005,Jaipur,Rajasthan,,0,1,0,
632608,Gudiyattam,Tamil Nadu,,1,1,0,
686633,Kottayam,Kerala,,1,1,,
505467,Husnabad,Telangana,,1,1,,
783301,Dhubri,Assam,,1,1,,
532427,Narasannapeta,Andhra Pradesh,,0,1,,
673010,Kozhikode,Kerala,,0,1,0,
521231,Vijayawada,Andhra Pradesh,,1,1,0,
495119,Pendra,Chhattisgarh,,1,1,,
144037,Nakodar,Punjab,,0,1,0,
585290,Shorapur,Karnataka,,0,1,,
243005,Bareilly,Uttar Pradesh,,0,1,0,
425511,Nagpur,Maharashtra,,1,1,0,
483334,Sihora,Madhya Pradesh,,0,1,,
560117,Bangalore,Karnataka,,0,1,0,
631602,Kanchipuram,Tamil Nadu,,1,1,,
721130,Kolaghat,West Bengal,,1,1,,
683554,Perumbavoor,Kerala,,0,1,,
323613,Lakheri,Rajasthan,,0,1,,
171214,Chirgaon-HP,Himachal Pradesh,,0,1,,
416628,Oras,Maharashtra,,1,1,,
686146,Kottayam,Kerala,,1,1,,
388215,Umreth,Gujarat,,1,1,,
585228,Chittapur,Karnataka,,1,1,,
685502,Kumily,Kerala,,1,1,,
171014,Shimla,Himachal Pradesh,,1,1,,
509339,Kosgi,Telangana,,1,1,,
700012,Kolkata,West Bengal,,0,1,0,
171205,Jubbal,Himachal Pradesh,,1,1,,
756171,Dhamara,Orissa,,0,1,,
403516,Goa,Goa,,0,1,,
577247,Shimoga,Karnataka,,1,1,0,
382165,Kadi,Gujarat,,1,1,,
737121,Jorethang,Sikkim,,1,1,,
583232,Yelburga,Karnataka,,0,1,,
185211,Poonch,Jammu & Kashmir,,0,1,,
444902,Morshi,Maharashtra,,0,1,,
761107,Badagada,Orissa,,0,1,,
177048,Hamirpur,Himachal Pradesh,,1,1,,
185151,Sunderbani,Jammu & Kashmir,,0,1,,
630103,Karaikudi,Tamil Nadu,,0,1,,
140124,Anandpur Sahib,Punjab,,1,1,,
276201,Kerakat,Uttar Pradesh,,1,1,,
441903,Pauni,Maharashtra,,1,1,,
441408,Ramtek,Maharashtra,,0,1,0,
403002,Goa,Goa,,0,1,0,
413534,Bhoom,Maharashtra,,0,1,,
325004,Itawa,Rajasthan,,0,1,,
342007,Jodhpur,Rajasthan,,0,1,0,
335051,Raisinghnagar,Rajasthan,,1,1,,
795010,Imphal,Manipur,,0,1,,
814165,Mahagama,Jharkhand,,0,1,,
795129,Senapati,Manipur,,0,1,,
495116,Ratanpur,Chhattisgarh,,0,1,,
521312,Vijayawada,Andhra Pradesh,,0,1,,
400901,Navi mumbai,Maharashtra,,0,1,0,
410515,Ambegaon,Maharashtra,,1,1,0,
509127,Gadwal,Telangana,,1,1,,
795112,Senapati,Manipur,,0,1,,
673602,Kozhikode,Kerala,,0,1,0,
800009,Patna,Bihar,,0,1,0,
212301,Allahabad,Uttar Pradesh,,0,1,,
508250,Yacharam,Telangana,,1,1,,
457770,Petlawad,Madhya Pradesh,,1,1,,
680555,Thrissur,Kerala,,0,1,0,
204213,Hathras,Uttar Pradesh,,1,1,,
742307,Domkal,West Bengal,,0,1,,
303902,Jaipur,Rajasthan,,0,1,0,
122207,Gurgaon,Haryana,,0,1,0,
781339,Nalbari,Assam,,1,1,,
144632,Phagwara,Punjab,,0,1,,
841217,Hajipur,Bihar,,1,1,,
425307,Bhusawal,Maharashtra,,1,1,,
480882,Seoni,Madhya Pradesh,,1,1,,
394710,Ahwa,Gujarat,,0,1,,
600066,Chennai,Tamil Nadu,,0,1,0,
695571,Thiruvananthapuram,Kerala,,1,1,,
628701,Tiruchendur,Tamil Nadu,,1,1,,
572142,Kunigal,Karnataka,,1,1,,
641047,Coimbatore,Tamil Nadu,,0,1,0,
225206,Ramnagar-UP,Uttar Pradesh,,1,1,,
734320,Kalijhora,West Bengal,,0,1,,
754225,Garjanpur,Orissa,,1,1,,
582103,Gadag,Karnataka,,0,1,,
517414,Punganur,Andhra Pradesh,,0,1,,
331304,Taranagar,Rajasthan,,0,1,,
613010,Thanjavur,Tamil Nadu,,0,1,,
622403,Ponnamaravathi,Tamil Nadu,,1,1,,
581400,Mallapur,Karnataka,,0,1,,
262553,Munsyari,Uttarakhand,,0,1,,
571254,Virajpet,Karnataka,,0,1,,
122007,Gurgaon,Haryana,,0,1,0,
412302,Pune,Maharashtra,,1,1,,
224234,Ayodhya,Uttar Pradesh,,1,1,,
364240,Bhavnagar,Gujarat,,0,1,,
390007,Vadodara,Gujarat,,0,1,0,
721405,Contai,West Bengal,,0,1,,
321029,Bayana,Rajasthan,,1,1,0,
207121,Etah,Uttar Pradesh,,1,1,,
415611,Sangameshwar,Maharashtra,,0,1,,
614802,Peravurani,Tamil Nadu,,1,1,,
193404,Srinagar,Jammu & Kashmir,,1,1,,
209822,Bacchawaran,Uttar Pradesh,,,0,0,
394185,Kadodara,Gujarat,,0,1,,
626135,Rajapalayam,Tamil Nadu,,0,1,,
629163,Marthandam,Tamil Nadu,,1,1,,
301704,Neemrana,Rajasthan,,0,1,0,
401406,Palghar,Maharashtra,,1,1,0,
533125,Rajahmundry,Andhra Pradesh,,0,1,,
757053,Rairangpur,Orissa,,0,1,,
571115,Chamarajanagar,Karnataka,,0,1,,
848216,Rusera,Bihar,,1,1,,
841286,Siwan,Bihar,,1,1,,
576254,Kundapura,Karnataka,,0,1,0,
370140,Bhachau,Gujarat,,1,1,,
625114,Madurai,Tamil Nadu,,1,1,0,
603104,Tirukalukundram,Tamil Nadu,,0,1,,
303331,Phulera,Rajasthan,,0,1,,
608502,Chidambaram,Tamil Nadu,,0,1,,
370156,Rapar,Gujarat,,1,1,0,
793015,Shillong,Meghalaya,,0,1,,
721513,Jhargram,West Bengal,,1,1,,
480221,Amarwara,Madhya Pradesh,,0,1,,
680734,Aluva,Kerala,,1,1,,
210202,Atarra,Uttar Pradesh,,1,1,,
695041,Thiruvananthapuram,Kerala,,0,1,0,
364421,Amreli,Gujarat,,1,1,,
263656,Dwarahat,Uttarakhand,,0,1,,
276131,Azamgarh,Uttar Pradesh,,0,1,,
560006,Bangalore,Karnataka,,0,1,0,
470666,Damoh,Madhya Pradesh,,1,1,,
761123,Asika,Orissa,,0,1,,
136034,Pehowa,Haryana,,0,1,,
802129,Malyabag,Bihar,,1,1,,
533252,Razole,Andhra Pradesh,,1,1,,
722169,Bankura,West Bengal,,1,1,,
784118,Thelamara,Assam,,1,1,0,
713423,Bardhaman,West Bengal,,1,1,,
612102,Mayiladuthurai,Tamil Nadu,,0,1,,
577182,Kadur,Karnataka,,0,1,,
451881,Pansemal,Madhya Pradesh,,0,1,,
522601,Narasaraopet,Andhra Pradesh,,0,1,,
755050,Chandipur,Orissa,,1,1,,
413512,Latur,Maharashtra,,0,1,0,
768110,Pallahara,Orissa,,1,1,,
845452,Lauria Nandangarh,Bihar,,1,1,,
361336,Dwarka,Gujarat,,1,1,0,
581352,Karwar,Karnataka,,1,1,,
248179,Mussoorie,Uttarakhand,,0,1,,
192202,Anantnag,Jammu & Kashmir,,1,1,,
273308,Nautanwa,Uttar Pradesh,,1,1,,
753013,Cuttack,Orissa,,0,1,0,
816120,Barharwa,Jharkhand,,0,1,,
382815,Vijapur,Gujarat,,0,1,,
735134,Siliguri,West Bengal,,0,1,,
